year,date,carrier,origin_city,destination,dep_delay,arr_delay,cancelled,diverted,air_time,distance
2017,2017/4/24,AA,New York,San Francisco,69,5,NO,NO,359,2586
2017,2017/4/25,AA,Los Angeles,New York,18,11,NO,NO,302,2475
2017,2017/4/26,AA,New York,Los Angeles,-3,9,NO,NO,330,2475
2017,2017/4/23,AA,Chicago,New York,-5,4,NO,NO,108,733
2017,2017/4/19,AA,Boston,New York,61,7,NO,NO,52,187
2017,2017/4/15,AA,New York,Boston,70,7,NO,NO,41,187
2017,2017/4/20,AA,New York,Los Angeles,28,12,NO,NO,348,2475
2017,2017/4/19,AA,San Francisco,New York,-3,5,NO,NO,279,2586
2017,2017/4/12,AA,Chicago,New York,-8,3,NO,NO,91,733
2017,2017/4/8,AA,New York,Chicago,0,27,NO,NO,106,733
2017,2017/4/4,AA,Los Angeles,New York,-4,4,NO,NO,296,2475
2017,2017/4/3,AA,New York,Los Angeles,-3,10,NO,NO,329,2475
2017,2017/4/29,AA,New York,Los Angeles,-5,18,NO,NO,325,2475
2017,2017/4/20,AA,New York,Chicago,25,9,NO,NO,112,733
2017,2017/4/17,AA,Chicago,New York,-4,6,NO,NO,91,733
2017,2017/4/11,AA,New York,Chicago,-5,23,NO,NO,113,733
2017,2017/4/10,AA,New York,Chicago,15,19,NO,NO,115,733
2017,2017/4/7,AA,Chicago,New York,60,6,NO,NO,104,733
2017,2017/4/7,AA,New York,Chicago,16,11,NO,NO,106,733
2017,2017/4/4,AA,New York,Chicago,89,17,NO,NO,128,733
2017,2017/4/27,AA,New York,Chicago,-10,28,NO,NO,110,733
2017,2017/4/1,AA,New York,Chicago,-7,26,NO,NO,119,733
2017,2017/4/27,AA,New York,Chicago,-5,13,NO,NO,114,733
2017,2017/4/27,AA,New York,Chicago,7,12,NO,NO,107,733
2017,2017/4/28,AA,Chicago,New York,4,6,NO,NO,94,733
2017,2017/4/30,AA,Chicago,New York,5,5,NO,NO,102,733
2017,2017/4/26,AA,Chicago,New York,0,4,NO,NO,114,733
2017,2017/4/27,AA,New York,Chicago,9,8,NO,NO,110,733
2017,2017/4/3,AA,Chicago,New York,29,3,NO,NO,95,733
2017,2017/4/6,AA,Chicago,New York,108,4,NO,NO,132,733
2017,2017/4/18,AA,Chicago,New York,-1,8,NO,NO,92,733
2017,2017/4/14,AA,Chicago,New York,-4,5,NO,NO,93,733
2017,2017/4/14,AA,New York,Chicago,-3,17,NO,NO,116,733
2017,2017/4/16,AA,Chicago,New York,-5,5,NO,NO,98,733
2017,2017/4/20,NK,New York,Chicago,-2,7,NO,NO,125,733
2017,2017/4/1,WN,Houston,New York,15,6,NO,NO,171,1428
2017,2017/4/1,WN,New York,Dallas,0,5,NO,NO,190,1381
2017,2017/4/2,WN,New York,Chicago,-4,8,NO,NO,117,725
2017,2017/4/3,WN,Atlanta,New York,1,10,NO,NO,100,762
2017,2017/5/9,WN,New York,Atlanta,-2,10,NO,NO,106,762
2017,2017/5/10,WN,New York,Dallas,-2,4,NO,NO,203,1381
2017,2017/5/17,WN,New York,Atlanta,-5,9,NO,NO,109,762
2017,2017/5/17,WN,Chicago,New York,-1,15,NO,NO,97,725
2017,2017/5/18,WN,Houston,New York,2,6,NO,NO,174,1428
2017,2017/5/29,WN,Houston,New York,-2,11,NO,NO,181,1428
2017,2017/5/29,WN,New York,Dallas,-5,6,NO,NO,186,1381
2017,2017/5/30,WN,New York,Chicago,26,16,NO,NO,107,725
2017,2017/5/3,WN,New York,Atlanta,18,35,NO,NO,132,762
2017,2017/5/3,WN,Chicago,New York,-3,8,NO,NO,97,725
2017,2017/5/4,WN,Houston,New York,36,10,NO,NO,157,1428
2017,2017/5/11,WN,New York,Dallas,-2,5,NO,NO,192,1381
2017,2017/5/12,WN,New York,Dallas,9,5,NO,NO,190,1381
2017,2017/5/25,WN,New York,Dallas,46,5,NO,NO,184,1381
2017,2017/5/26,WN,Atlanta,New York,49,24,NO,NO,106,762
2017,2017/5/26,WN,Chicago,New York,-3,10,NO,NO,100,725
2017,2017/5/5,WN,New York,Chicago,1,4,NO,NO,120,725
2017,2017/5/5,WN,Chicago,New York,66,9,NO,NO,99,725
2017,2017/5/6,WN,Atlanta,New York,63,6,NO,NO,98,762
2017,2017/5/6,WN,New York,Atlanta,69,7,NO,NO,121,762
2017,2017/5/6,WN,Chicago,New York,,,YES,NO,,725
2017,2017/5/13,WN,Houston,New York,3,25,NO,NO,185,1428
2017,2017/5/21,WN,New York,Dallas,13,14,NO,NO,207,1381
2017,2017/5/22,WN,New York,Houston,-5,7,NO,NO,214,1428
2017,2017/5/27,WN,New York,Atlanta,0,12,NO,NO,116,762
2017,2017/5/7,WN,Dallas,New York,3,5,NO,NO,177,1381
2017,2017/5/7,WN,New York,Chicago,5,6,NO,NO,101,725
2017,2017/5/8,WN,Atlanta,New York,-1,7,NO,NO,103,762
2017,2017/5/8,WN,Chicago,New York,-4,4,NO,NO,94,725
2017,2017/5/15,WN,New York,Atlanta,-1,8,NO,NO,110,762
2017,2017/5/23,WN,New York,Chicago,-6,17,NO,NO,118,725
2017,2017/5/24,WN,Atlanta,New York,3,7,NO,NO,98,762
2017,2017/5/24,WN,New York,Atlanta,16,7,NO,NO,111,762
2017,2017/5/24,WN,Chicago,New York,-1,14,NO,NO,97,725
2017,2017/5/18,AA,New York,Chicago,-9,10,NO,NO,118,733
2017,2017/5/13,AA,Atlanta,New York,-6,4,NO,NO,103,762
2017,2017/5/10,AA,New York,Atlanta,-6,6,NO,NO,111,762
2017,2017/5/7,AA,Atlanta,New York,2,7,NO,NO,104,762
2017,2017/5/9,AA,New York,Atlanta,4,6,NO,NO,108,762
2017,2017/5/3,AA,Chicago,New York,0,5,NO,NO,99,733
2017,2017/5/26,AA,Boston,New York,-7,5,NO,NO,42,187
2017,2017/5/22,AA,New York,Boston,-8,8,NO,NO,34,187
2017,2017/5/9,AA,New York,Atlanta,-1,12,NO,NO,109,762
2017,2017/5/27,AA,Atlanta,New York,109,6,NO,NO,132,762
2017,2017/5/6,AA,New York,Boston,133,8,NO,NO,40,187
2017,2017/5/28,AA,New York,Washington,-2,6,NO,NO,46,214
2017,2017/5/5,AA,Boston,New York,-5,18,NO,NO,45,184
2017,2017/5/10,AA,New York,Boston,-7,4,NO,NO,42,184
2017,2017/5/20,AA,New York,Boston,30,11,NO,NO,33,184
2017,2017/5/28,AA,New York,Washington,-5,4,NO,NO,51,214
2017,2017/5/11,AA,New York,Washington,-2,29,NO,NO,45,214
2017,2017/5/20,AA,Boston,New York,-6,6,NO,NO,52,184
2017,2017/5/3,AA,Boston,New York,-6,18,NO,NO,43,184
2017,2017/5/11,AA,New York,Boston,-7,5,NO,NO,41,184
2017,2017/5/21,AA,Washington,New York,-6,5,NO,NO,38,214
2017,2017/5/26,AA,Washington,New York,12,15,NO,NO,57,214
2017,2017/5/30,AA,Boston,New York,-3,8,NO,NO,47,184
2017,2017/5/5,AA,Boston,New York,-7,8,NO,NO,43,184
2017,2017/5/17,AA,New York,Boston,-8,8,NO,NO,36,184
2017,2017/5/24,AA,New York,Washington,-8,2,NO,NO,67,214
2017,2017/5/5,AA,New York,Washington,-6,4,NO,NO,53,214
2017,2017/5/11,AA,Boston,New York,-7,9,NO,NO,44,184
2017,2017/5/13,AA,New York,Boston,-4,4,NO,NO,37,184
2017,2017/5/18,AA,Boston,New York,-3,6,NO,NO,53,184
2017,2017/5/26,AA,New York,Boston,-5,6,NO,NO,39,184
2017,2017/5/6,AA,New York,Washington,,,YES,NO,,214
2017,2017/5/16,AA,Boston,New York,152,8,NO,NO,44,184
2017,2017/5/20,AA,Boston,New York,1,5,NO,NO,49,184
2017,2017/5/17,AA,Boston,New York,-6,4,NO,NO,48,184
2017,2017/5/26,AA,Boston,New York,,,YES,NO,,184
2017,2017/5/6,AA,New York,Boston,,,YES,NO,,184
2017,2017/5/21,AA,New York,Washington,30,3,NO,NO,53,213
2017,2017/5/3,AA,New York,Chicago,16,17,NO,NO,124,740
2017,2017/5/29,AA,New York,Chicago,1,21,NO,NO,128,740
2017,2017/5/30,UA,Chicago,New York,-3,6,NO,NO,99,733
2017,2017/5/28,UA,New York,Houston,-3,8,NO,NO,214,1416
2017,2017/5/28,UA,Chicago,New York,-5,6,NO,NO,96,733
2017,2017/5/28,UA,New York,Houston,-7,4,NO,NO,218,1416
2017,2017/5/27,UA,New York,Houston,-3,5,NO,NO,211,1416
2017,2017/5/27,UA,Houston,New York,105,7,NO,NO,186,1416
2017,2017/5/26,UA,New York,Chicago,-1,9,NO,NO,104,733
2017,2017/5/12,UA,Houston,New York,-1,8,NO,NO,172,1416
2017,2017/5/12,UA,New York,Chicago,-2,22,NO,NO,121,733
2017,2017/5/11,UA,Chicago,New York,22,8,NO,NO,92,733
2017,2017/5/11,UA,Chicago,Rochester,-6,7,NO,NO,67,528
2017,2017/5/10,UA,Chicago,New York,10,5,NO,NO,105,733
2017,2017/5/10,UA,New York,Chicago,140,24,NO,NO,111,733
2017,2017/5/9,UA,New York,Chicago,14,3,NO,NO,113,733
2017,2017/5/26,UA,New York,Houston,26,6,NO,NO,193,1416
2017,2017/5/25,UA,Chicago,New York,-4,12,NO,NO,101,733
2017,2017/5/25,UA,Houston,New York,66,3,NO,NO,178,1416
2017,2017/5/24,UA,New York,Houston,-4,4,NO,NO,199,1416
2017,2017/5/24,UA,Houston,New York,-1,7,NO,NO,173,1416
2017,2017/5/23,UA,Chicago,New York,-6,13,NO,NO,103,733
2017,2017/5/23,UA,New York,Houston,-3,8,NO,NO,205,1416
2017,2017/5/22,UA,Houston,New York,-3,5,NO,NO,162,1416
2017,2017/5/8,UA,New York,Houston,-7,7,NO,NO,183,1416
2017,2017/5/7,UA,Chicago,New York,9,4,NO,NO,99,733
2017,2017/5/7,UA,Houston,New York,-4,5,NO,NO,179,1416
2017,2017/5/6,UA,New York,Chicago,132,11,NO,NO,103,733
2017,2017/5/6,UA,Rochester,Chicago,-7,13,NO,NO,96,528
2017,2017/5/5,UA,Chicago,New York,-6,5,NO,NO,98,733
2017,2017/5/5,UA,New York,Houston,9,11,NO,NO,210,1416
2017,2017/5/4,UA,Rochester,Chicago,0,12,NO,NO,95,528
2017,2017/5/4,UA,Houston,New York,0,5,NO,NO,169,1416
2017,2017/5/21,UA,New York,Houston,-9,10,NO,NO,202,1416
2017,2017/5/21,UA,New York,Houston,-5,7,NO,NO,205,1416
2017,2017/5/20,UA,New York,Chicago,-8,3,NO,NO,132,733
2017,2017/5/19,UA,Chicago,New York,-2,7,NO,NO,106,733
2017,2017/5/19,UA,Houston,New York,11,4,NO,NO,185,1416
2017,2017/5/18,UA,Houston,New York,-2,4,NO,NO,169,1416
2017,2017/5/18,UA,Chicago,New York,-9,5,NO,NO,101,733
2017,2017/5/3,UA,Chicago,Rochester,179,4,NO,NO,69,528
2017,2017/5/1,UA,New York,Houston,-1,7,NO,NO,201,1416
2017,2017/5/17,UA,Chicago,New York,-3,7,NO,NO,89,733
2017,2017/5/17,UA,New York,Chicago,-11,19,NO,NO,127,733
2017,2017/5/16,UA,Chicago,Rochester,-11,6,NO,NO,66,528
2017,2017/5/15,UA,Houston,New York,38,4,NO,NO,174,1416
2017,2017/5/14,UA,New York,Houston,-7,5,NO,NO,194,1416
2017,2017/5/14,UA,New York,Houston,-4,16,NO,NO,189,1416
2017,2017/5/13,UA,New York,Chicago,-12,11,NO,NO,116,733
2017,2017/5/9,F9,New York,Atlanta,-3,18,NO,NO,102,762
2017,2017/5/16,F9,New York,Atlanta,-5,12,NO,NO,103,762
2017,2017/5/30,F9,New York,Atlanta,-8,10,NO,NO,115,762
2017,2017/5/6,NK,Chicago,New York,-13,19,NO,NO,103,733
2017,2017/5/16,NK,New York,Chicago,-8,5,NO,NO,107,733
2017,2017/5/8,OO,New York,Chicago,2,4,NO,NO,112,733
2017,2017/5/1,OO,Chicago,New York,-2,3,NO,NO,93,733
2017,2017/5/2,OO,Chicago,New York,27,4,NO,NO,93,733
2017,2017/5/3,OO,Chicago,New York,7,6,NO,NO,93,733
2017,2017/5/19,OO,Chicago,New York,-3,5,NO,NO,100,733
2017,2017/5/20,OO,New York,Chicago,826,14,NO,NO,129,733
2017,2017/5/11,OO,Chicago,New York,1,9,NO,NO,99,733
2017,2017/5/12,OO,Chicago,New York,-4,6,NO,NO,98,733
2017,2017/5/16,OO,Chicago,New York,-1,5,NO,NO,105,733
2017,2017/5/1,VX,San Francisco,New York,29,15,NO,NO,306,2586
2017,2017/5/11,VX,San Francisco,New York,-3,8,NO,NO,285,2586
2017,2017/5/11,VX,Dallas,New York,-5,10,NO,NO,176,1381
2017,2017/5/12,VX,Los Angeles,New York,-2,11,NO,NO,279,2475
2017,2017/5/13,VX,New York,Los Angeles,-7,5,NO,NO,320,2475
2017,2017/5/14,VX,New York,San Francisco,-6,7,NO,NO,345,2586
2017,2017/5/15,VX,San Francisco,New York,155,12,NO,NO,299,2586
2017,2017/5/16,VX,New York,San Francisco,-5,8,NO,NO,354,2586
2017,2017/5/17,VX,New York,San Francisco,27,6,NO,NO,356,2586
2017,2017/5/17,VX,Dallas,New York,64,6,NO,NO,197,1381
2017,2017/5/18,VX,Los Angeles,New York,1,12,NO,NO,285,2475
2017,2017/5/19,VX,New York,Los Angeles,-10,10,NO,NO,336,2475
2017,2017/5/2,VX,San Francisco,New York,34,11,NO,NO,286,2586
2017,2017/5/20,VX,San Francisco,New York,16,14,NO,NO,281,2586
2017,2017/5/21,VX,San Francisco,New York,-4,30,NO,NO,326,2586
2017,2017/5/21,VX,New York,Dallas,-4,7,NO,NO,203,1381
2017,2017/5/22,VX,Dallas,New York,146,6,NO,NO,160,1381
2017,2017/5/23,VX,Dallas,New York,-8,7,NO,NO,184,1381
2017,2017/5/24,VX,Los Angeles,New York,4,8,NO,NO,286,2475
2017,2017/5/25,VX,New York,Los Angeles,36,19,NO,NO,332,2475
2017,2017/5/26,VX,New York,San Francisco,87,5,NO,NO,353,2586
2017,2017/5/27,VX,New York,San Francisco,0,7,NO,NO,335,2586
2017,2017/5/28,VX,San Francisco,New York,0,10,NO,NO,298,2586
2017,2017/5/28,VX,New York,Dallas,10,5,NO,NO,206,1381
2017,2017/5/3,VX,San Francisco,New York,-5,9,NO,NO,304,2586
2017,2017/5/3,VX,Dallas,New York,-8,6,NO,NO,167,1381
2017,2017/5/30,VX,Los Angeles,New York,-4,9,NO,NO,297,2475
2017,2017/5/4,VX,New York,Los Angeles,28,7,NO,NO,329,2475
2017,2017/5/5,VX,Los Angeles,New York,-5,10,NO,NO,299,2475
2017,2017/5/6,VX,San Francisco,New York,197,10,NO,NO,302,2586
2017,2017/5/7,VX,San Francisco,New York,9,28,NO,NO,297,2586
2017,2017/5/7,VX,New York,Dallas,126,4,NO,NO,180,1381
2017,2017/5/8,VX,Dallas,New York,-7,5,NO,NO,186,1381
2017,2017/5/9,VX,Dallas,New York,-8,6,NO,NO,173,1381
2017,2017/5/1,B6,Boston,New York,,,YES,NO,,187
2017,2017/5/1,B6,San Francisco,New York,160,5,NO,NO,297,2586
2017,2017/5/1,B6,Boston,New York,-7,9,NO,NO,50,184
2017,2017/5/1,B6,New York,Boston,-9,6,NO,NO,38,187
2017,2017/5/1,B6,New York,Los Angeles,2,3,NO,NO,336,2475
2017,2017/5/2,B6,Los Angeles,New York,46,10,NO,NO,274,2475
2017,2017/5/2,B6,New York,Boston,-3,7,NO,NO,39,184
2017,2017/5/2,B6,New York,Boston,-11,10,NO,NO,43,184
2017,2017/5/3,B6,Rochester,New York,-7,8,NO,NO,50,264
2017,2017/5/3,B6,New York,Los Angeles,-10,6,NO,NO,343,2475
2017,2017/5/4,B6,New York,Houston,91,7,NO,NO,214,1428
2017,2017/5/4,B6,New York,Chicago,89,14,NO,NO,114,740
2017,2017/5/4,B6,Los Angeles,New York,-8,9,NO,NO,297,2475
2017,2017/5/5,B6,Boston,New York,-9,32,NO,NO,46,184
2017,2017/5/6,B6,New York,Boston,410,12,NO,NO,79,187
2017,2017/5/6,B6,New York,Boston,16,9,NO,NO,35,184
2017,2017/5/6,B6,New York,Boston,36,5,NO,NO,44,187
2017,2017/5/6,B6,New York,Washington,326,5,NO,NO,45,228
2017,2017/5/7,B6,Boston,New York,-9,6,NO,NO,44,184
2017,2017/5/7,B6,New York,Rochester,-1,3,NO,NO,53,264
2017,2017/5/9,B6,New York,Chicago,58,10,NO,NO,114,740
2017,2017/5/10,B6,New York,Boston,-3,5,NO,NO,47,184
2017,2017/5/10,B6,New York,Boston,-6,6,NO,NO,42,187
2017,2017/5/11,B6,Boston,New York,217,3,NO,NO,63,187
2017,2017/5/12,B6,Los Angeles,New York,-3,6,NO,NO,287,2475
2017,2017/5/12,B6,New York,Boston,32,9,NO,NO,35,184
2017,2017/5/12,B6,New York,Washington,-7,7,NO,NO,47,228
2017,2017/5/13,B6,New York,Los Angeles,-3,7,NO,NO,329,2475
2017,2017/5/13,B6,Los Angeles,New York,-9,4,NO,NO,296,2475
2017,2017/5/13,B6,Boston,New York,-6,7,NO,NO,42,187
2017,2017/5/14,B6,New York,Rochester,-8,3,NO,NO,57,264
2017,2017/5/14,B6,New York,Boston,-9,3,NO,NO,36,184
2017,2017/5/14,B6,New York,Los Angeles,92,3,NO,NO,325,2475
2017,2017/5/15,B6,Los Angeles,New York,-8,3,NO,NO,297,2475
2017,2017/5/15,B6,New York,Los Angeles,-11,12,NO,NO,321,2475
2017,2017/5/15,B6,New York,Los Angeles,41,12,NO,NO,322,2475
2017,2017/5/15,B6,New York,Washington,19,5,NO,NO,45,228
2017,2017/5/15,B6,New York,Boston,3,6,NO,NO,43,187
2017,2017/5/16,B6,New York,Boston,-3,13,NO,NO,41,187
2017,2017/5/16,B6,New York,Boston,63,6,NO,NO,41,187
2017,2017/5/16,B6,New York,Boston,-6,6,NO,NO,50,187
2017,2017/5/17,B6,New York,Los Angeles,-5,6,NO,NO,340,2475
2017,2017/5/17,B6,Boston,New York,-12,2,NO,NO,45,184
2017,2017/5/17,B6,New York,San Francisco,53,11,NO,NO,363,2586
2017,2017/5/18,B6,New York,Los Angeles,1,9,NO,NO,328,2475
2017,2017/5/18,B6,New York,Los Angeles,-4,23,NO,NO,334,2475
2017,2017/5/18,B6,Washington,New York,93,3,NO,NO,50,228
2017,2017/5/19,B6,San Francisco,New York,107,2,NO,NO,288,2586
2017,2017/5/20,B6,Boston,New York,156,5,NO,NO,42,184
2017,2017/5/20,B6,New York,Los Angeles,17,18,NO,NO,354,2475
2017,2017/5/21,B6,New York,Boston,-6,12,NO,NO,34,187
2017,2017/5/21,B6,Boston,New York,97,10,NO,NO,44,187
2017,2017/5/21,B6,New York,San Francisco,79,8,NO,NO,387,2586
2017,2017/5/21,B6,Washington,New York,102,5,NO,NO,44,228
2017,2017/5/22,B6,New York,Houston,-7,4,NO,NO,209,1428
2017,2017/5/22,B6,New York,Boston,0,4,NO,NO,35,187
2017,2017/5/22,B6,New York,Rochester,-11,5,NO,NO,56,264
2017,2017/5/22,B6,Los Angeles,New York,-10,4,NO,NO,290,2475
2017,2017/5/23,B6,New York,Los Angeles,-4,19,NO,NO,320,2475
2017,2017/5/23,B6,New York,San Francisco,67,6,NO,NO,367,2586
2017,2017/5/23,B6,New York,Los Angeles,1,8,NO,NO,333,2475
2017,2017/5/24,B6,New York,Boston,-4,6,NO,NO,44,187
2017,2017/5/24,B6,Los Angeles,New York,-5,3,NO,NO,295,2475
2017,2017/5/24,B6,New York,Boston,-10,3,NO,NO,41,184
2017,2017/5/24,B6,Boston,New York,71,8,NO,NO,53,184
2017,2017/5/24,B6,Washington,New York,191,5,NO,NO,45,228
2017,2017/5/25,B6,New York,San Francisco,-7,11,NO,NO,348,2586
2017,2017/5/26,B6,Los Angeles,New York,-6,5,NO,NO,292,2475
2017,2017/5/26,B6,New York,Chicago,-4,37,NO,NO,111,740
2017,2017/5/26,B6,New York,Washington,73,5,NO,NO,44,228
2017,2017/5/26,B6,New York,Washington,-10,4,NO,NO,45,228
2017,2017/5/27,B6,Los Angeles,New York,280,3,NO,NO,299,2475
2017,2017/5/27,B6,New York,Chicago,-8,36,NO,NO,113,740
2017,2017/5/28,B6,New York,Boston,-10,5,NO,NO,44,184
2017,2017/5/29,B6,New York,Boston,0,5,NO,NO,40,187
2017,2017/5/29,B6,Los Angeles,New York,0,5,NO,NO,307,2475
2017,2017/5/30,B6,San Francisco,New York,-7,2,NO,NO,332,2586
2017,2017/5/30,B6,Los Angeles,New York,3,2,NO,NO,322,2475
2017,2017/5/30,B6,San Francisco,New York,5,4,NO,NO,334,2586
2017,2017/5/30,B6,Los Angeles,New York,-1,9,NO,NO,327,2475
2017,2017/5/30,B6,Boston,New York,-11,9,NO,NO,45,184
2017,2017/5/9,NK,Chicago,New York,-11,11,NO,NO,97,733
2017,2017/5/1,DL,New York,Boston,-2,10,NO,NO,37,187
2017,2017/5/1,DL,Atlanta,New York,29,7,NO,NO,98,762
2017,2017/5/2,DL,New York,San Francisco,109,7,NO,NO,353,2586
2017,2017/5/2,DL,Los Angeles,New York,20,20,NO,NO,280,2475
2017,2017/5/2,DL,New York,Atlanta,-3,8,NO,NO,109,762
2017,2017/5/2,DL,Atlanta,New York,-2,5,NO,NO,99,762
2017,2017/5/3,DL,New York,Los Angeles,-3,5,NO,NO,347,2475
2017,2017/5/3,DL,Atlanta,New York,-7,11,NO,NO,101,762
2017,2017/5/3,DL,Atlanta,Rochester,205,4,NO,NO,86,749
2017,2017/5/3,DL,New York,Atlanta,85,8,NO,NO,149,762
2017,2017/5/3,DL,Boston,New York,4,12,NO,NO,42,184
2017,2017/5/4,DL,Los Angeles,New York,36,7,NO,NO,281,2475
2017,2017/5/13,DL,New York,Atlanta,0,8,NO,NO,109,762
2017,2017/5/13,DL,Los Angeles,New York,9,12,NO,NO,294,2475
2017,2017/5/14,DL,New York,Los Angeles,-4,9,NO,NO,310,2475
2017,2017/5/14,DL,San Francisco,New York,-7,19,NO,NO,292,2586
2017,2017/5/14,DL,Los Angeles,New York,-1,7,NO,NO,288,2475
2017,2017/5/14,DL,Atlanta,New York,-1,8,NO,NO,105,762
2017,2017/5/14,DL,New York,Boston,2,10,NO,NO,35,184
2017,2017/5/15,DL,New York,Boston,-5,4,NO,NO,40,187
2017,2017/5/15,DL,New York,Atlanta,-3,6,NO,NO,106,762
2017,2017/5/15,DL,Atlanta,New York,-4,6,NO,NO,101,762
2017,2017/5/15,DL,Atlanta,New York,79,8,NO,NO,101,762
2017,2017/5/16,DL,Atlanta,New York,-3,8,NO,NO,107,762
2017,2017/5/25,DL,New York,Boston,-4,8,NO,NO,33,184
2017,2017/5/26,DL,New York,Los Angeles,-4,9,NO,NO,334,2475
2017,2017/5/26,DL,Los Angeles,New York,55,18,NO,NO,286,2475
2017,2017/5/26,DL,Atlanta,New York,15,9,NO,NO,104,762
2017,2017/5/26,DL,New York,Boston,186,9,NO,NO,41,184
2017,2017/5/27,DL,New York,San Francisco,20,39,NO,NO,342,2586
2017,2017/5/27,DL,New York,Los Angeles,40,11,NO,NO,326,2475
2017,2017/5/27,DL,Los Angeles,New York,3,5,NO,NO,275,2475
2017,2017/5/27,DL,Boston,New York,-6,6,NO,NO,48,187
2017,2017/5/27,DL,Boston,New York,-10,6,NO,NO,43,184
2017,2017/5/28,DL,New York,Los Angeles,6,10,NO,NO,343,2475
2017,2017/5/28,DL,New York,Atlanta,16,6,NO,NO,106,762
2017,2017/5/28,DL,New York,Atlanta,-1,7,NO,NO,116,762
2017,2017/5/28,DL,Atlanta,New York,-7,10,NO,NO,100,762
2017,2017/5/4,DL,Atlanta,New York,51,4,NO,NO,98,762
2017,2017/5/4,DL,Boston,New York,107,5,NO,NO,48,184
2017,2017/5/5,DL,New York,San Francisco,-1,10,NO,NO,352,2586
2017,2017/5/5,DL,New York,Atlanta,,,YES,NO,,760
2017,2017/5/5,DL,Boston,New York,18,6,NO,NO,48,184
2017,2017/5/6,DL,San Francisco,New York,149,11,NO,NO,311,2586
2017,2017/5/6,DL,Boston,New York,48,6,NO,NO,52,184
2017,2017/5/7,DL,San Francisco,New York,141,16,NO,NO,284,2586
2017,2017/5/7,DL,Atlanta,New York,19,39,NO,NO,113,762
2017,2017/5/7,DL,Boston,New York,,,YES,NO,,187
2017,2017/5/16,DL,Atlanta,New York,-2,7,NO,NO,103,762
2017,2017/5/16,DL,New York,Atlanta,1,6,NO,NO,109,760
2017,2017/5/17,DL,Los Angeles,New York,6,8,NO,NO,284,2475
2017,2017/5/17,DL,Los Angeles,New York,6,6,NO,NO,279,2475
2017,2017/5/17,DL,New York,Atlanta,6,6,NO,NO,107,760
2017,2017/5/17,DL,New York,Los Angeles,0,7,NO,NO,357,2475
2017,2017/5/17,DL,San Francisco,New York,32,16,NO,NO,279,2586
2017,2017/5/17,DL,New York,Atlanta,-4,7,NO,NO,111,762
2017,2017/5/17,DL,Boston,New York,-3,7,NO,NO,64,184
2017,2017/5/18,DL,Los Angeles,New York,30,6,NO,NO,286,2475
2017,2017/5/18,DL,Rochester,Atlanta,-4,7,NO,YES,,749
2017,2017/5/18,DL,Atlanta,New York,11,14,NO,NO,118,762
2017,2017/5/18,DL,New York,Atlanta,-9,9,NO,NO,113,762
2017,2017/5/19,DL,New York,Boston,101,7,NO,NO,37,187
2017,2017/5/19,DL,San Francisco,New York,3,6,NO,NO,298,2586
2017,2017/5/19,DL,New York,Los Angeles,-1,6,NO,NO,333,2475
2017,2017/5/28,DL,Atlanta,New York,-1,8,NO,NO,103,762
2017,2017/5/28,DL,Atlanta,New York,-1,14,NO,NO,101,762
2017,2017/5/29,DL,San Francisco,New York,-5,25,NO,NO,308,2586
2017,2017/5/29,DL,New York,Atlanta,-3,8,NO,NO,119,762
2017,2017/5/30,DL,New York,San Francisco,84,6,NO,NO,352,2586
2017,2017/5/30,DL,New York,Atlanta,-3,6,NO,NO,112,760
2017,2017/5/30,DL,Los Angeles,New York,6,5,NO,NO,314,2475
2017,2017/5/30,DL,New York,Atlanta,-4,10,NO,NO,112,762
2017,2017/5/30,DL,Los Angeles,New York,9,6,NO,NO,290,2475
2017,2017/5/30,DL,New York,Atlanta,-1,7,NO,NO,104,762
2017,2017/5/7,DL,Boston,New York,-2,10,NO,NO,43,184
2017,2017/5/8,DL,New York,Los Angeles,8,29,NO,NO,320,2475
2017,2017/5/8,DL,New York,Atlanta,0,6,NO,NO,104,762
2017,2017/5/8,DL,New York,Atlanta,167,4,NO,NO,101,762
2017,2017/5/8,DL,Rochester,Atlanta,46,26,NO,NO,99,749
2017,2017/5/9,DL,Atlanta,New York,70,10,NO,NO,112,760
2017,2017/5/9,DL,Los Angeles,New York,84,3,NO,NO,276,2475
2017,2017/5/9,DL,Atlanta,New York,105,14,NO,NO,114,760
2017,2017/5/10,DL,San Francisco,New York,44,6,NO,NO,308,2586
2017,2017/5/10,DL,New York,Atlanta,0,7,NO,NO,103,760
2017,2017/5/10,DL,New York,Boston,-7,8,NO,NO,44,187
2017,2017/5/19,DL,New York,Boston,-3,11,NO,NO,40,184
2017,2017/5/20,DL,New York,Atlanta,-2,9,NO,NO,108,760
2017,2017/5/20,DL,New York,Atlanta,-3,4,NO,NO,110,762
2017,2017/5/20,DL,Los Angeles,New York,17,8,NO,NO,280,2475
2017,2017/5/20,DL,Los Angeles,New York,-1,15,NO,NO,308,2475
2017,2017/5/20,DL,Rochester,Atlanta,-7,5,NO,NO,104,749
2017,2017/5/20,DL,Boston,New York,63,6,NO,NO,49,184
2017,2017/5/21,DL,New York,Atlanta,-5,6,NO,NO,110,760
2017,2017/5/21,DL,New York,San Francisco,-2,15,NO,NO,353,2586
2017,2017/5/21,DL,Atlanta,New York,-3,4,NO,NO,111,760
